Bibtex Key	Title	Year	URL	Descartado? (S/N) Marcar critério no parsifal	Qual o método de avaliação utilizado (simulação, modelagem analitica, aferição)?	A aplicação está disponível? Open source? Link	Quais as aplicações utilizadas nos testes realizados? Usou alguma benchmarking tool?	Quais as categorias de aplicações (ImageTools, Math, Streaming)?	Usou algum testbed? Real ou virtual?	Quais e quantos dispositivos foram utilizados?	Qual arquitetura utilizada (Single ou multi-cloudlet, Nuvem, D2D, Híbrido, Edge)?	Quais as métrica de avaliação foram adotadas (tempo, energia)?
10.1145/3341325.3342020	A Lightweight Two-Factor Authentication Scheme for Mobile Cloud Computing	2019	https://doi.org/10.1145/3341325.3342020	Sim								
10.1504/IJWMC.2016.078212	A Smart Scanning-Based Authentication Framework for Critical Mobile Cloud Computing Applications and Services	2016	https://doi.org/10.1504/IJWMC.2016.078212	Sim								
10.1145/3288599.3288634	Multi-Tenant Mobile Offloading Systems for Real-Time Computer Vision Applications	2019	https://doi.org/10.1145/3288599.3288634	Sim								
10.1109/TWC.2018.2868679	Mobile Computation Offloading for Application Throughput Fairness and Energy Efficiency	2019	https://doi.org/10.1109/TWC.2018.2868679	Não	Simulação	Não	Não detalha	-	Não detlha	Não detalha	Cloud	Energia gasta
10.1145/3123024.3123144	Computation Offloading for Energy Efficiency of Smart Devices	2017	https://doi.org/10.1145/3123024.3123144	Sim								
10.1016/j.jnca.2016.10.023	A Survey of Adaptation Techniques in Computation Offloading	2017	https://doi.org/10.1016/j.jnca.2016.10.023	Sim								
10.1007/s11277-018-6014-9	Optimal Task Assignment in Mobile Cloud Computing by Queue Based Ant-Bee Algorithm	2019	https://doi.org/10.1007/s11277-018-6014-9	Não	Simulação	Não	-	-	Não detalha	Não detalha	Cloudlet	Médias de: tempo de execução da tarefa, tempo de trasmissão e consumo de energia. Task Drop Rate.
10.1109/TCSVT.2016.2539690	On Energy-Efficient Offloading in Mobile Cloud for Real-Time Video Applications	2017	https://doi.org/10.1109/TCSVT.2016.2539690	Não	Simulação/Aferição		Não detalha a aplicação	Video Sreaming	Não detalha	1 tablet	Cloud	Consumo de energia
10.1109/MOBILESoft.2017.20	Rethinking the Mobile Code Offloading Paradigm: From Concept to Practice	2017	https://doi.org/10.1109/MOBILESoft.2017.20	Sim								
10.1016/j.comcom.2016.12.009	Resource Usage Optimization in Mobile Cloud Computing	2017	https://doi.org/10.1016/j.comcom.2016.12.009	Sim								
10.1145/3132211.3132457	High Speed Object Tracking Using Edge Computing: Poster Abstract	2017	https://doi.org/10.1145/3132211.3132457	Sim								
10.1145/3132211.3134455	Workload Management for Dynamic Mobile Device Clusters in Edge Femtoclouds	2017	https://doi.org/10.1145/3132211.3134455	Não	Simulação		Não detalha a aplicação	-	Não detalha	4 smartphones	Edge	Job completion time, job admission ration
10.1016/j.jnca.2017.02.001	Security and Privacy Challenges in Mobile Cloud Computing	2017	https://doi.org/10.1016/j.jnca.2017.02.001	Sim								
10.1109/MNET.2018.1800172	Satellite Mobile Edge Computing: Improving QoS of High-Speed Satellite-Terrestrial Networks Using Edge Computing Techniques	2018	https://doi.org/10.1109/MNET.2018.1800172	Sim								
