Bibtex Key	Title	Year	URL	Descartado? (S/N) Marcar critério no parsifal	Qual o método de avaliação utilizado (simulação, modelagem analitica, aferição)?	A aplicação está disponível? Open source? Link	Quais as aplicações utilizadas nos testes realizados? Usou alguma benchmarking tool?	Quais as categorias de aplicações (ImageTools, Math, Streaming)?	Usou algum testbed? Real ou virtual?	Quais e quantos dispositivos foram utilizados?	Qual arquitetura utilizada (Single ou multi-cloudlet, Nuvem, D2D, Híbrido, Edge)?	Quais as métrica de avaliação foram adotadas (tempo, energia)?
Gao2016	Deadline-sensitive mobile data offloading via opportunistic communications	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000956213&doi=10.1109%2fSAHCN.2016.7732980&partnerID=40&md5=e5a0036d36a1776e9ff6581c0ef42d3c	Não (Mas não usa apps)								
Yousafzai201628	Computational offloading mechanism for native and android runtime based mobile applications	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981725652&doi=10.1016%2fj.jss.2016.07.043&partnerID=40&md5=2929dd12667fd26e7f9454ecd022e3df	Não	Aferição	Não	1) Multiplicação de Matrizes (Implementação em C)	Math		3 Disp: 1 PCs (1 Ubuntu), 1 Compulab  Utilite1 Samsung GT-I9100G	Edge	Tempo de Processamento e Consumo de Energia
Pandey20161502	A Distributed Computing Framework for Real-Time Detection of Stress and of Its Propagation in a Team	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027702829&doi=10.1109%2fJBHI.2015.2477342&partnerID=40&md5=fe6a39b6602174ca7b29756e857345b3	Não	Aferição	Não	1) Detecção de Stress (via dataset criado pelos autores)	Health (?)		3 Disp: 1 PCs (HP Pavilion), 1 Galaxy  tablet, 1 Nexus 5	Edge	Numero de tasks executadas e Consumo de Energia
AlNoor201637	SASCloud: Ad hoc cloud as secure storage	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000956423&doi=10.1109%2fBDCloud-SocialCom-SustainCom.2016.17&partnerID=40&md5=fbce7e9cde89534636b41cf18e737ffb	Não (Mas não usa apps)								
Plachy2016357	Path selection enabling user mobility and efficient distribution of data for computation at the edge of mobile network	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991727681&doi=10.1016%2fj.comnet.2016.09.005&partnerID=40&md5=0d3b11816ad616df73a7e2a9ec654480	Não (Mas não usa apps)								
Zhang2016288	Delay constrained offloading for Mobile Edge Computing in cloud-enabled vehicular networks	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999885214&doi=10.1109%2fRNDM.2016.7608300&partnerID=40&md5=f38b7d3774965e782b251897b550d114	Sim (Não foca em MC)								
Iida2016	GPUrpc: Exploring transparent access to remote GPUs	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992215216&doi=10.1145%2f2950056&partnerID=40&md5=048258520773314a4e132520d79b346f	Não	Aferição	"Não"	1) Benchmarks (Microbenchmark, Rodinia e Power savings)	Math/ImageTools DataMining (?)/PhysicsSimulations (?)		3 Disp: 2 PCs (1 S + 1 C), 1 Nexus9	Edge	Tempo de Processamento e Consumo de Energia
Rawashdeh2016	Multimedia Mobile Cloud Computing: Application models for performance enhancement	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992135248&doi=10.1109%2fICMEW.2016.7574721&partnerID=40&md5=027f262e7c36f22b33b26d0721a5583b	Sim (Survey)								
Rimal2016991	Mobile-edge computing vs. centralized cloud computing in fiber-wireless access networks	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988874441&doi=10.1109%2fINFCOMW.2016.7562226&partnerID=40&md5=967b1557877a3039c78e55e116aae5e4	Não*			1) Detecção de face	ImageTools		X Disp: ? Servers e X HP iPAQ PDAs		
De2016654	Performance Analysis of Different Tree Structures in Heterogeneous Wireless Sensor Network	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963819648&doi=10.1080%2f03772063.2016.1160802&partnerID=40&md5=b896bd68a5a110f241e1369c93f1fddd	Sim (Não foca em MC)								
Krishna2016	Learning automata based decision making algorithm for task offloading in mobile cloud	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987638682&doi=10.1109%2fCITS.2016.7546451&partnerID=40&md5=60fa7395fc374d9e00046eabb522fa8a	Não*			1) Detecção de Face em arquivos de video	ImageTools		4 Disp: 3 VMs (Amazon EC2), ? Mobile	Nuvem	Tempo de Processamento e Consumo de Energia
Gai2016198	Energy-Aware Optimal Task Assignment for Mobile Heterogeneous Embedded Systems in Cloud Computing	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987673596&doi=10.1109%2fCSCloud.2016.48&partnerID=40&md5=467a5878fb3f9f653644936145f50b96	Não (Mas não usa apps)								
Lin2016763	Enabling cooperative computing for android-based mobile platforms	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986205291&doi=10.1109%2fIS3C.2016.195&partnerID=40&md5=758f6083e04e73cd5cb0816a7dd0902f	Sim (Short Paper)								
Amoretti2016589	Impact of different auto-scaling strategies on adaptive Mobile Cloud Computing systems	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985916590&doi=10.1109%2fISCC.2016.7543801&partnerID=40&md5=17fc277b36c8f19a7afb29ddb170e634	Não (Mas não usa apps)			The range of the number of instructions has been empirically estimated considering an application that processes image  files ranging from 1600×1200 to 4000×3000pixels.					
Salmani2016	Multiple access computational offloading	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984597025&doi=10.1109%2fSPAWC.2016.7536749&partnerID=40&md5=05f528255af9ab3dd3b22d493cb476a5	Não (Mas não usa apps)								
Hu2016	Quantifying the impact of edge computing on mobile applications	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986559335&doi=10.1145%2f2967360.2967369&partnerID=40&md5=b7e20a57882b9426076b973ff71f9360	Não	Aferição	"Não"	1) Reconhecimento facial, 2) Identificador e rotulador de prédios,  3) Simula as leituras do acelerometro de um cliente, 4) Benchmarks (Linpack, CPU Benchmark e PI Benchmark -> Tem no Google Play)	ImageTools/PhysicsSimulations (?)		4 Disp: 1 VM (Amazon EC2), 1 VM (Dell  Optiplex 9010, 1 Galaxy Nexus, 1 Dell Latitude 2120	Híbrido (EC2 como Nuvem e VM no Dell Optiplex 9010  como Edge)	Tempo de Processamento e Consumo de Energia
Liu20161	An energy-efficient task scheduling for mobile devices based on cloud assistant	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960371323&doi=10.1016%2fj.future.2016.02.004&partnerID=40&md5=f2e970a7f7d3c4210c618f6d006d3b01	Não (Mas não usa apps)			One application is decomposed intoseveral fine-grained tasks.  The topology of tasks can be described as a combination off  our basic patterns: sequential execution of activities (SEQ),  parallel execution of activities (AND), conditional execution  of activities (XOR) and iterative execution of activities (LOOP). 					
Guo2016	Energy-efficient dynamic offloading and resource scheduling in mobile cloud computing	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983250226&doi=10.1109%2fINFOCOM.2016.7524497&partnerID=40&md5=e1d84062b40fbfe799ead710c1c9b42c	Não (Mas não usa apps)			1) A face detection application. The data size of the computation tasks  and the total number of the CPU cycles (i.e.,computing load) follow  the Gaussian distribution					
Tong2016	Application-aware traffic scheduling for workload offloading in mobile clouds	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983329184&doi=10.1109%2fINFOCOM.2016.7524520&partnerID=40&md5=4350f932b0ad31e715bcd45332ec94c2	Não	Aferição	"Não"	1) Firefox for Mobile, 2) Chess-Walk, 3) Barcode Scanner (dataset)	Games/Casual (?)		5 Disp: 1 Dell OptiPlex 9010, 4 LG Nexus 	Nuvem	Taxa de tasks atendidas, Energia  Economizada e Overhead Computacional
Bhattcharya20161	Computation offloading from mobile devices: Can edge devices perform better than the cloud?	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984604266&doi=10.1145%2f2962564.2962569&partnerID=40&md5=12ca5a16b36089158771c7447aeea5a9	Não	Aferição	"Não"	1) Benchmarks (CoreMark e SPECJVM08)	Math (crypto, compress) (?)  ImageTools (mpegaudio) (?)		4 Disp: 1 Google Cloud, 1 Sony VAIO,  1 Galaxy S3, 1 Google Nexus 10	Híbrido (GCloud como Nuvem  e Sony VAIO como Edge)	Tempo de Processamento 
UrRehman2016208	Opportunistic computation offloading in mobile edge cloud computing environments	2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981737313&doi=10.1109%2fMDM.2016.40&partnerID=40&md5=2511bfd886a01c4e550ee6930169ec4b	Não*	Aferição	Não	1) Aplicação coleta informações de sensores (i.e. acelerometro e GPS)  e extrai características estatísticas (média, desvio padrão, variância, e  magnitude).	Math		? Disp: X GCloud, ? Mobile	Nuvem	Tempo de Processamento e Consumo de Energia
You20181	Energy-efficient peer-to-peer computation offloading based on non-causal CPU-State information	2018	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050309871&doi=10.1109%2fICCW.2018.8403705&partnerID=40&md5=f8dac671616c6d36310fb95de0290e74	Não (Mas não usa apps)								
Guglielmi20181	A Bayesian game theoretic approach to task offloading in edge and cloud computing	2018	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050279019&doi=10.1109%2fICCW.2018.8403695&partnerID=40&md5=c9f9e72c4e5471434de12509eadc4182	Não (Mas não usa apps)								
Aljobory20181	Effect of queueing delay and service discrimination on offloading performance in two-class mobile edge computing systems	2018	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050819984&doi=10.1109%2fSIU.2018.8404830&partnerID=40&md5=247404b61896e67c3b14c560ed8d2d7a	Sim (Short Paper)								
Nouri20181	Energy optimal resource allocation for mobile edge computation offloading in presence of computing access point	2018	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050630750&doi=10.1109%2fIWCIT.2018.8405049&partnerID=40&md5=1a72bbc21f497faac80bae5513e7535a	Não (Mas não usa apps)								
DeMaio201883	First hop mobile offloading of DAG computations	2018	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050996314&doi=10.1109%2fCCGRID.2018.00023&partnerID=40&md5=cf9f7273dfbf705424a0980c5f57385a	Não*	Simulação (FogTorchPI)	"Não"	1 Navigator; 2 Facerecognizer; 3 Antivirus and 4 Chess  (in DAG Format)	ImageTools/Games/Casual (?)		? Disp: 1/2 Clouds, 1 Edge, ? Mobile	Híbrido (1 Cloud e 1 Edge) Nuvem (2 Clouds)	Custo, Tempo de Processamento,  Consumo de Energia, Tempo de Bateria,  Consumo de energia por offloading, 
Zeng2019	Computation rate maximization for wireless powered mobile edge computing with NOMA	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071470115&doi=10.1109%2fWoWMoM.2019.8792997&partnerID=40&md5=55d7746348cba3726e74a4c5e2efa827	Não (Mas não usa apps)								
Liu2018517	Joint computation offloading and content caching for wireless blockchain networks	2018	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050669167&doi=10.1109%2fINFCOMW.2018.8406929&partnerID=40&md5=95e86d9f811059e2e5fb2aa6db02b545	Não (Mas não usa apps)								
Doan2019	MEC-assisted Immersive Services: Orchestration Framework and Protocol	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079356599&doi=10.1109%2fBMSB47279.2019.8971871&partnerID=40&md5=8e3f80eb04d10797b320007e496a231e	Não (Mas não usa apps)								
Chen20194005	Optimized computation offloading performance in virtual edge computing systems via deep reinforcement learning	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055025077&doi=10.1109%2fJIOT.2018.2876279&partnerID=40&md5=07456295e337d3b0f314a6e1490040a1	Não (Mas não usa apps)								
Ji20194744	Energy-efficient cooperative resource allocation in wireless powered mobile edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056305622&doi=10.1109%2fJIOT.2018.2880812&partnerID=40&md5=34c95e30e6716d0a7a522dbc3b414acb	Não (Mas não usa apps)								
Jia20194252	Toward improved offloading efficiency of data transmission in the IoT-cloud by leveraging secure truncating OFDM	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055045835&doi=10.1109%2fJIOT.2018.2875743&partnerID=40&md5=cbee1457bc255357c05e04363def96d6	Sim (Não foca em MC)								
Zhang20194283	Joint resource allocation for latency-sensitive services over mobile edge computing networks with caching	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055051255&doi=10.1109%2fJIOT.2018.2875917&partnerID=40&md5=f9987e9d2845734c43b2dbd65f4fb110	Não (Mas não usa apps)								
Lei20195345	Joint computation offloading and multiuser scheduling using approximate dynamic programming in NB-IoT edge computing system	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067845036&doi=10.1109%2fJIOT.2019.2900550&partnerID=40&md5=6d7a1e9dc3bf800c68f01afcec5cd172	Não (Mas não usa apps)								
Liu20191534	Minimization of offloading delay for two-tier UAV with mobile edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073896893&doi=10.1109%2fIWCMC.2019.8766778&partnerID=40&md5=2354f06e6731040ecb3903c01c08d45f	Sim (Short Paper)								
Samanta2019223	Battle of microservices: Towards latency-optimal heuristic scheduling for edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072026967&doi=10.1109%2fNETSOFT.2019.8806674&partnerID=40&md5=b8d738c2fc3b991c07120fb7064d19ee	Sim (Short Paper)								
He20194547	Deep PDS-learning for privacy-aware offloading in MEC-enabled IoT	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055873007&doi=10.1109%2fJIOT.2018.2878718&partnerID=40&md5=854a8a424acecf0a3d93acf9361c5649	Sim (Não foca em MC)								
Zhang2019255	Energy-efficient mobile edge computation offloading with multiple base stations	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073902374&doi=10.1109%2fIWCMC.2019.8766659&partnerID=40&md5=946e3f3cfab924ab34fbd36aac0cfcee	Sim (Short Paper)								
Yang2019	Joint Communication and Computing Optimization for Hierarchical Machine Learning Tasks Distribution	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078902656&doi=10.1109%2fISCC47284.2019.8969594&partnerID=40&md5=d71c382237bab46912ba71ddea06aba5	Não (Mas não usa apps)								
Liu20193994	An energy-aware offloading framework for edge-augmented mobile RFID systems	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056571488&doi=10.1109%2fJIOT.2018.2881295&partnerID=40&md5=03e113d9aff9143775a571e611202fb4	Não (Mas não usa apps)								
Wang20194462	LAMANCO: A lightweight anonymous mutual authentication scheme for n -times computing offloading in IoT	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058894671&doi=10.1109%2fJIOT.2018.2888636&partnerID=40&md5=f828c1ee58ccb6fc0dd8bd4f78a40719	Não (Mas não usa apps)			In the performance analysis, we consider a scenario in which wearable devices (e.g., smartwatch and smart band)  actas IoT devices and smart phones or wireless routers act  as edge devices.					
Baccour20191550	CE-D2D: Dual framework chunks caching and offloading in collaborative edge networks with D2D communication	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073907018&doi=10.1109%2fIWCMC.2019.8766715&partnerID=40&md5=2b20e5f8afc821bb8955727bc6ab5c06	Não	Simulação		1) Video library of 1000 different videos chosen randomly  from the dataset in and belonging to G =6 categories					
Basic201987	Fuzzy handoff control in edge offloading	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072934427&doi=10.1109%2fICFC.2019.00020&partnerID=40&md5=1b8c239639de6c36662aec04cc719573	Não*	Simulação	"Não"	1) Facerecognizer 2) Navigator (DAG Format)	ImageTools/Casual (?)		21 Disp: 20 Edge, 1 Mobile	Edge	Tempo de Processamento, Número  de Handoffs e Custo
Hao2019251	A delay and energy consumption efficient offloading algorithm in mobile edge computing system	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076098540&doi=10.1109%2fICCSN.2019.8905398&partnerID=40&md5=9b0a9aae8c5734d43c424eaa28e220ba	Não (Mas não usa apps)								
Tran2019	COSTA: Cost-aware Service Caching and Task Offloading Assignment in Mobile-Edge Computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073002268&doi=10.1109%2fSAHCN.2019.8824854&partnerID=40&md5=25693f30db3692ee4e4f4f29407db0a0	Sim (Não foca em MC)								
Guo20194317	Energy-aware computation offloading and transmit power allocation in ultradense IoT networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054624475&doi=10.1109%2fJIOT.2018.2875535&partnerID=40&md5=f0833ffb81028a34a2971e68de496b3d	Não (Mas não usa apps)								
Marbukh2019195	Towards fog network utility maximization (FoNUM) for managing fog computing resources	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072923748&doi=10.1109%2fICFC.2019.00032&partnerID=40&md5=c2908e18a0fe78b1f5c44dc804142e0f	Sim (Não realizou experimentos)								
Noreikis2019175	Edge capacity planning for real time compute-intensive applications	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072930866&doi=10.1109%2fICFC.2019.00029&partnerID=40&md5=8bc732b0f464bd8bd1ed528ea84438bf	Sim (Não foca em MC)								
Yang20194063	Multivessel computation offloading in maritime mobile edge computing network	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055036731&doi=10.1109%2fJIOT.2018.2876151&partnerID=40&md5=ab5b6b36d9b83cabd07c88d981d10ace	Não (Mas não usa apps)			Inspired by this idea, this paper introduces computing offloading  technology to maritime mobile cloud networks. (OW LOCO MEU!)					
Zhou2019151	An auction-based incentive mechanism for heterogeneous mobile clouds	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062826619&doi=10.1016%2fj.jss.2019.03.003&partnerID=40&md5=67a36207c23fd84f1a13da1dde457dd5	Não	Simulação/Aferição	Sim!  https://github.com/rmtheis/android-ocr	1) Optical character recognition	ImageTools		5 Disp: 1 m4.xlarge (AWS), 1 notebook, 3 Móveis (Nexus 5, HTC EVO 3D, Samsung I9000)	Nuvem	Tempo de Processamento
Hao20194764	2L-MC3: A two-layer multi-community-cloud/cloudlet social collaborative paradigm for mobile edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052705562&doi=10.1109%2fJIOT.2018.2867351&partnerID=40&md5=f7817b5fb47b6c05d0dc111c87613484	Sim (Não foca em MC)								
Balasubramanian2019283	Reinforcing edge computing with multipath TCP enabled mobile device clouds	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071655048&doi=10.1109%2fFMEC.2019.8795340&partnerID=40&md5=ec6ffc654f370743b801e344d2953987	Sim (Não foca em MC)								
Sheng2019	Computation offloading strategy in mobile edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067439217&doi=10.3390%2finfo10060191&partnerID=40&md5=d6a79f753eba0909b0a7bf12aec45bd2	Não (Mas não usa apps)			In this paper, the face recognition algorithm [40] has been used as a computation  task. The size of the task data is distributed randomly from 1000 KB to 5000 KB,  and the computation resources required are set from 200 megacycles to 1000  megacycles.					
Ning20194804	A cooperative partial computation offloading scheme for mobile edge computing enabled internet of things	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052851601&doi=10.1109%2fJIOT.2018.2868616&partnerID=40&md5=b2a355f1144930f7f9593d1e4ddfc837	Não (Mas não usa apps)			In our experiment,the data size and required CPU cycles of each module are  randomly generated between [500, 1500] kB and [0.2, 0.3] GHz, which simulate  scenarios for different applications					
Zhang2019167	Online learning offloading framework for heterogeneous mobile edge computing system	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063211650&doi=10.1016%2fj.jpdc.2019.02.003&partnerID=40&md5=0c642a956a5e486b8c2d07f0099a7325	Não	Simulação	"Não"	1) Three face detection applications (datatrace)	ImageTools		31 Disp: 30 Cloudlets, 1 Móvel (N810)	Edge	Custo, Falhas, Taxa de Offloading
Younis2019	PhD forum: Resource allocation and task offloading in cloud-assisted wireless networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071482621&doi=10.1109%2fWoWMoM.2019.8792996&partnerID=40&md5=f5b2c91cdf671062ab4da258e69dfd94	Sim (Short Paper)								
Singh2019289	The advantage of computation offloading in multi-access edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071684915&doi=10.1109%2fFMEC.2019.8795335&partnerID=40&md5=8f8fea4e548801c80c640f4a8a9087e8	Não (?)	Simulação		1) siesta, 2) charmm, 3) mdrun_mpi, 4) nwchem, 5) vasp_ncl,  6) cocmomc, 7) lmp_stampede, 8) namd2, 9) fvcom				Edge	Velocidade Mínima de Rede, Delay Máximo de Rede, Tempo de Processamento,  Consumo de Energia
Xu2019522	A computation offloading method over big data for IoT-enabled cloud-edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060695141&doi=10.1016%2fj.future.2018.12.055&partnerID=40&md5=b05d048eabd75babffa7156e0e8c9643	Não (Mas não usa apps)								
Scotece2019	MEFS: Mobile edge file system for edge-assisted mobile apps	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071511847&doi=10.1109%2fWoWMoM.2019.8792987&partnerID=40&md5=75c0aa9dec24c25c506496144e0d8064	Não	Aferição		1) anedge-assisted test app that replays the file access traces  of real mobile users and 2) video analytics app, assisted by the  edge or the cloud (OBS: offloading de dados)					
Zhang20191003	Contract-theoretic Approach for Delay Constrained Offloading in Vehicular Edge Computing Networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066246860&doi=10.1007%2fs11036-018-1032-0&partnerID=40&md5=e35809ee65a301c6a2df3b8de94f9b33	Não (Mas não usa apps)								
Khan201927	Information-centric fog network for incentivized collaborative caching in the internet of everything	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069533248&doi=10.1109%2fMCOM.2019.1800764&partnerID=40&md5=6da384df09cb50c1492554daacddf116	Não (Mas não usa apps)								
